id,route_id,route_name,county,pickup_day,pickup_duration_min,num_stops,place_pickup_times
171,R057,Route 57,Cork,Sunday,37,11,"[{""place"": ""Mallow"", ""pickup_time"": ""13:45""}, {""place"": ""Ballintemple"", ""pickup_time"": ""13:53""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""14:06""}, {""place"": ""Macroom"", ""pickup_time"": ""14:18""}, {""place"": ""Bandon"", ""pickup_time"": ""14:24""}, {""place"": ""Shandon"", ""pickup_time"": ""14:35""}, {""place"": ""Little Island"", ""pickup_time"": ""14:46""}, {""place"": ""Ballincollig"", ""pickup_time"": ""14:56""}, {""place"": ""Blarney"", ""pickup_time"": ""15:08""}, {""place"": ""Midleton"", ""pickup_time"": ""15:19""}, {""place"": ""Fermoy"", ""pickup_time"": ""15:26""}]"
172,R057,Route 57,Cork,Tuesday,54,11,"[{""place"": ""Mallow"", ""pickup_time"": ""13:45""}, {""place"": ""Ballintemple"", ""pickup_time"": ""13:52""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""14:01""}, {""place"": ""Macroom"", ""pickup_time"": ""14:07""}, {""place"": ""Bandon"", ""pickup_time"": ""14:16""}, {""place"": ""Shandon"", ""pickup_time"": ""14:28""}, {""place"": ""Little Island"", ""pickup_time"": ""14:40""}, {""place"": ""Ballincollig"", ""pickup_time"": ""14:50""}, {""place"": ""Blarney"", ""pickup_time"": ""14:56""}, {""place"": ""Midleton"", ""pickup_time"": ""15:03""}, {""place"": ""Fermoy"", ""pickup_time"": ""15:08""}]"
173,R057,Route 57,Cork,Friday,39,11,"[{""place"": ""Mallow"", ""pickup_time"": ""13:45""}, {""place"": ""Ballintemple"", ""pickup_time"": ""13:52""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""14:00""}, {""place"": ""Macroom"", ""pickup_time"": ""14:12""}, {""place"": ""Bandon"", ""pickup_time"": ""14:21""}, {""place"": ""Shandon"", ""pickup_time"": ""14:26""}, {""place"": ""Little Island"", ""pickup_time"": ""14:37""}, {""place"": ""Ballincollig"", ""pickup_time"": ""14:47""}, {""place"": ""Blarney"", ""pickup_time"": ""15:01""}, {""place"": ""Midleton"", ""pickup_time"": ""15:06""}, {""place"": ""Fermoy"", ""pickup_time"": ""15:16""}]"
174,R058,Route 58,Limerick,Thursday,106,16,"[{""place"": ""Cobbetstown"", ""pickup_time"": ""09:00""}, {""place"": ""Shannon"", ""pickup_time"": ""09:08""}, {""place"": ""Castletroy"", ""pickup_time"": ""09:23""}, {""place"": ""Cremorgan"", ""pickup_time"": ""09:37""}, {""place"": ""Kilmallock"", ""pickup_time"": ""09:49""}, {""place"": ""Mungret"", ""pickup_time"": ""09:54""}, {""place"": ""South Liberties"", ""pickup_time"": ""10:00""}, {""place"": ""Limerick Docklands"", ""pickup_time"": ""10:10""}, {""place"": ""Woodview"", ""pickup_time"": ""10:17""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""10:27""}, {""place"": ""Murroe"", ""pickup_time"": ""10:38""}, {""place"": ""Limerick Institute of Technology"", ""pickup_time"": ""10:45""}, {""place"": ""Monaleen"", ""pickup_time"": ""11:00""}, {""place"": ""Coonagh"", ""pickup_time"": ""11:10""}, {""place"": ""Raheen"", ""pickup_time"": ""11:19""}, {""place"": ""Ashbrook"", ""pickup_time"": ""11:29""}]"
175,R058,Route 58,Limerick,Friday,117,16,"[{""place"": ""Cobbetstown"", ""pickup_time"": ""09:00""}, {""place"": ""Shannon"", ""pickup_time"": ""09:10""}, {""place"": ""Castletroy"", ""pickup_time"": ""09:23""}, {""place"": ""Cremorgan"", ""pickup_time"": ""09:36""}, {""place"": ""Kilmallock"", ""pickup_time"": ""09:46""}, {""place"": ""Mungret"", ""pickup_time"": ""10:00""}, {""place"": ""South Liberties"", ""pickup_time"": ""10:08""}, {""place"": ""Limerick Docklands"", ""pickup_time"": ""10:14""}, {""place"": ""Woodview"", ""pickup_time"": ""10:28""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""10:43""}, {""place"": ""Murroe"", ""pickup_time"": ""10:53""}, {""place"": ""Limerick Institute of Technology"", ""pickup_time"": ""11:08""}, {""place"": ""Monaleen"", ""pickup_time"": ""11:22""}, {""place"": ""Coonagh"", ""pickup_time"": ""11:34""}, {""place"": ""Raheen"", ""pickup_time"": ""11:49""}, {""place"": ""Ashbrook"", ""pickup_time"": ""11:54""}]"
176,R058,Route 58,Limerick,Sunday,41,16,"[{""place"": ""Cobbetstown"", ""pickup_time"": ""09:00""}, {""place"": ""Shannon"", ""pickup_time"": ""09:08""}, {""place"": ""Castletroy"", ""pickup_time"": ""09:14""}, {""place"": ""Cremorgan"", ""pickup_time"": ""09:29""}, {""place"": ""Kilmallock"", ""pickup_time"": ""09:39""}, {""place"": ""Mungret"", ""pickup_time"": ""09:45""}, {""place"": ""South Liberties"", ""pickup_time"": ""09:55""}, {""place"": ""Limerick Docklands"", ""pickup_time"": ""10:06""}, {""place"": ""Woodview"", ""pickup_time"": ""10:21""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""10:36""}, {""place"": ""Murroe"", ""pickup_time"": ""10:50""}, {""place"": ""Limerick Institute of Technology"", ""pickup_time"": ""11:04""}, {""place"": ""Monaleen"", ""pickup_time"": ""11:16""}, {""place"": ""Coonagh"", ""pickup_time"": ""11:29""}, {""place"": ""Raheen"", ""pickup_time"": ""11:35""}, {""place"": ""Ashbrook"", ""pickup_time"": ""11:50""}]"
177,R058,Route 58,Limerick,Monday,47,16,"[{""place"": ""Cobbetstown"", ""pickup_time"": ""09:00""}, {""place"": ""Shannon"", ""pickup_time"": ""09:11""}, {""place"": ""Castletroy"", ""pickup_time"": ""09:19""}, {""place"": ""Cremorgan"", ""pickup_time"": ""09:24""}, {""place"": ""Kilmallock"", ""pickup_time"": ""09:39""}, {""place"": ""Mungret"", ""pickup_time"": ""09:49""}, {""place"": ""South Liberties"", ""pickup_time"": ""10:00""}, {""place"": ""Limerick Docklands"", ""pickup_time"": ""10:12""}, {""place"": ""Woodview"", ""pickup_time"": ""10:17""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""10:30""}, {""place"": ""Murroe"", ""pickup_time"": ""10:43""}, {""place"": ""Limerick Institute of Technology"", ""pickup_time"": ""10:58""}, {""place"": ""Monaleen"", ""pickup_time"": ""11:13""}, {""place"": ""Coonagh"", ""pickup_time"": ""11:27""}, {""place"": ""Raheen"", ""pickup_time"": ""11:35""}, {""place"": ""Ashbrook"", ""pickup_time"": ""11:42""}]"
178,R059,Route 59,Dublin,Friday,54,16,"[{""place"": ""Blackrock"", ""pickup_time"": ""14:00""}, {""place"": ""Kilmainham"", ""pickup_time"": ""14:08""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""14:14""}, {""place"": ""Howth"", ""pickup_time"": ""14:23""}, {""place"": ""Donnybrook"", ""pickup_time"": ""14:33""}, {""place"": ""Phibsborough"", ""pickup_time"": ""14:48""}, {""place"": ""Trinity College"", ""pickup_time"": ""14:58""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""15:04""}, {""place"": ""Dublin City Centre"", ""pickup_time"": ""15:12""}, {""place"": ""Coolock"", ""pickup_time"": ""15:21""}, {""place"": ""Sandyford"", ""pickup_time"": ""15:31""}, {""place"": ""Ranelagh"", ""pickup_time"": ""15:46""}, {""place"": ""Temple Bar"", ""pickup_time"": ""15:59""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""16:10""}, {""place"": ""St. Stephen's Green"", ""pickup_time"": ""16:19""}, {""place"": ""Raheny"", ""pickup_time"": ""16:25""}]"
179,R059,Route 59,Dublin,Monday,53,16,"[{""place"": ""Blackrock"", ""pickup_time"": ""14:00""}, {""place"": ""Kilmainham"", ""pickup_time"": ""14:06""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""14:17""}, {""place"": ""Howth"", ""pickup_time"": ""14:32""}, {""place"": ""Donnybrook"", ""pickup_time"": ""14:38""}, {""place"": ""Phibsborough"", ""pickup_time"": ""14:45""}, {""place"": ""Trinity College"", ""pickup_time"": ""15:00""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""15:09""}, {""place"": ""Dublin City Centre"", ""pickup_time"": ""15:16""}, {""place"": ""Coolock"", ""pickup_time"": ""15:25""}, {""place"": ""Sandyford"", ""pickup_time"": ""15:34""}, {""place"": ""Ranelagh"", ""pickup_time"": ""15:42""}, {""place"": ""Temple Bar"", ""pickup_time"": ""15:56""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""16:04""}, {""place"": ""St. Stephen's Green"", ""pickup_time"": ""16:10""}, {""place"": ""Raheny"", ""pickup_time"": ""16:16""}]"
180,R060,Route 60,Kerry,Saturday,73,21,"[{""place"": ""Tralee"", ""pickup_time"": ""09:15""}, {""place"": ""Castleisland"", ""pickup_time"": ""09:21""}, {""place"": ""Ballybunion"", ""pickup_time"": ""09:36""}, {""place"": ""Annascaul"", ""pickup_time"": ""09:47""}, {""place"": ""Portmagee"", ""pickup_time"": ""09:55""}, {""place"": ""Aghadoe"", ""pickup_time"": ""10:00""}, {""place"": ""Glenbeigh"", ""pickup_time"": ""10:06""}, {""place"": ""Dingle"", ""pickup_time"": ""10:20""}, {""place"": ""Moyvane"", ""pickup_time"": ""10:34""}, {""place"": ""Blennerville"", ""pickup_time"": ""10:46""}, {""place"": ""Sneem"", ""pickup_time"": ""10:52""}, {""place"": ""Killarney"", ""pickup_time"": ""11:02""}, {""place"": ""Cahersiveen"", ""pickup_time"": ""11:16""}, {""place"": ""Ballyheigue"", ""pickup_time"": ""11:30""}, {""place"": ""Farranfore"", ""pickup_time"": ""11:45""}, {""place"": ""Ballinskelligs"", ""pickup_time"": ""12:00""}, {""place"": ""Ardfert"", ""pickup_time"": ""12:10""}, {""place"": ""Killorglin"", ""pickup_time"": ""12:17""}, {""place"": ""Lixnaw"", ""pickup_time"": ""12:22""}, {""place"": ""Waterville"", ""pickup_time"": ""12:35""}, {""place"": ""Tarbert"", ""pickup_time"": ""12:47""}]"
181,R060,Route 60,Kerry,Wednesday,56,21,"[{""place"": ""Tralee"", ""pickup_time"": ""09:15""}, {""place"": ""Castleisland"", ""pickup_time"": ""09:25""}, {""place"": ""Ballybunion"", ""pickup_time"": ""09:32""}, {""place"": ""Annascaul"", ""pickup_time"": ""09:44""}, {""place"": ""Portmagee"", ""pickup_time"": ""09:51""}, {""place"": ""Aghadoe"", ""pickup_time"": ""10:01""}, {""place"": ""Glenbeigh"", ""pickup_time"": ""10:06""}, {""place"": ""Dingle"", ""pickup_time"": ""10:11""}, {""place"": ""Moyvane"", ""pickup_time"": ""10:20""}, {""place"": ""Blennerville"", ""pickup_time"": ""10:27""}, {""place"": ""Sneem"", ""pickup_time"": ""10:37""}, {""place"": ""Killarney"", ""pickup_time"": ""10:50""}, {""place"": ""Cahersiveen"", ""pickup_time"": ""10:55""}, {""place"": ""Ballyheigue"", ""pickup_time"": ""11:04""}, {""place"": ""Farranfore"", ""pickup_time"": ""11:18""}, {""place"": ""Ballinskelligs"", ""pickup_time"": ""11:30""}, {""place"": ""Ardfert"", ""pickup_time"": ""11:43""}, {""place"": ""Killorglin"", ""pickup_time"": ""11:55""}, {""place"": ""Lixnaw"", ""pickup_time"": ""12:04""}, {""place"": ""Waterville"", ""pickup_time"": ""12:19""}, {""place"": ""Tarbert"", ""pickup_time"": ""12:33""}]"
182,R061,Route 61,Cork,Thursday,91,18,"[{""place"": ""Glanmire"", ""pickup_time"": ""06:45""}, {""place"": ""Wilton"", ""pickup_time"": ""06:57""}, {""place"": ""Macroom"", ""pickup_time"": ""07:11""}, {""place"": ""Youghal"", ""pickup_time"": ""07:19""}, {""place"": ""Cork Airport"", ""pickup_time"": ""07:34""}, {""place"": ""Little Island"", ""pickup_time"": ""07:45""}, {""place"": ""Ballintemple"", ""pickup_time"": ""07:54""}, {""place"": ""Cobh"", ""pickup_time"": ""08:05""}, {""place"": ""Shandon"", ""pickup_time"": ""08:15""}, {""place"": ""Bandon"", ""pickup_time"": ""08:20""}, {""place"": ""Douglas"", ""pickup_time"": ""08:33""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""08:47""}, {""place"": ""Fota"", ""pickup_time"": ""09:01""}, {""place"": ""Rathcormac"", ""pickup_time"": ""09:11""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""09:18""}, {""place"": ""Blarney"", ""pickup_time"": ""09:29""}, {""place"": ""Gurranabraher"", ""pickup_time"": ""09:36""}, {""place"": ""Ballincollig"", ""pickup_time"": ""09:41""}]"
183,R061,Route 61,Cork,Tuesday,103,18,"[{""place"": ""Glanmire"", ""pickup_time"": ""06:45""}, {""place"": ""Wilton"", ""pickup_time"": ""06:54""}, {""place"": ""Macroom"", ""pickup_time"": ""07:06""}, {""place"": ""Youghal"", ""pickup_time"": ""07:19""}, {""place"": ""Cork Airport"", ""pickup_time"": ""07:32""}, {""place"": ""Little Island"", ""pickup_time"": ""07:37""}, {""place"": ""Ballintemple"", ""pickup_time"": ""07:52""}, {""place"": ""Cobh"", ""pickup_time"": ""08:06""}, {""place"": ""Shandon"", ""pickup_time"": ""08:12""}, {""place"": ""Bandon"", ""pickup_time"": ""08:21""}, {""place"": ""Douglas"", ""pickup_time"": ""08:26""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""08:40""}, {""place"": ""Fota"", ""pickup_time"": ""08:51""}, {""place"": ""Rathcormac"", ""pickup_time"": ""08:58""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""09:13""}, {""place"": ""Blarney"", ""pickup_time"": ""09:18""}, {""place"": ""Gurranabraher"", ""pickup_time"": ""09:29""}, {""place"": ""Ballincollig"", ""pickup_time"": ""09:41""}]"
184,R062,Route 62,Mayo,Saturday,62,8,"[{""place"": ""Westport"", ""pickup_time"": ""09:15""}, {""place"": ""Newport"", ""pickup_time"": ""09:20""}, {""place"": ""Aughavas"", ""pickup_time"": ""09:30""}, {""place"": ""Claremorris"", ""pickup_time"": ""09:35""}, {""place"": ""Ballyfarnon"", ""pickup_time"": ""09:41""}, {""place"": ""Castlebar"", ""pickup_time"": ""09:48""}, {""place"": ""Ballinrobe"", ""pickup_time"": ""09:56""}, {""place"": ""Bangor Erris"", ""pickup_time"": ""10:07""}]"
185,R062,Route 62,Mayo,Tuesday,77,8,"[{""place"": ""Westport"", ""pickup_time"": ""09:15""}, {""place"": ""Newport"", ""pickup_time"": ""09:22""}, {""place"": ""Aughavas"", ""pickup_time"": ""09:32""}, {""place"": ""Claremorris"", ""pickup_time"": ""09:45""}, {""place"": ""Ballyfarnon"", ""pickup_time"": ""09:53""}, {""place"": ""Castlebar"", ""pickup_time"": ""10:05""}, {""place"": ""Ballinrobe"", ""pickup_time"": ""10:15""}, {""place"": ""Bangor Erris"", ""pickup_time"": ""10:24""}]"
186,R062,Route 62,Mayo,Thursday,59,8,"[{""place"": ""Westport"", ""pickup_time"": ""09:15""}, {""place"": ""Newport"", ""pickup_time"": ""09:26""}, {""place"": ""Aughavas"", ""pickup_time"": ""09:33""}, {""place"": ""Claremorris"", ""pickup_time"": ""09:43""}, {""place"": ""Ballyfarnon"", ""pickup_time"": ""09:56""}, {""place"": ""Castlebar"", ""pickup_time"": ""10:05""}, {""place"": ""Ballinrobe"", ""pickup_time"": ""10:11""}, {""place"": ""Bangor Erris"", ""pickup_time"": ""10:18""}]"
187,R063,Route 63,Waterford,Sunday,46,22,"[{""place"": ""Campile"", ""pickup_time"": ""10:15""}, {""place"": ""Ballybricken"", ""pickup_time"": ""10:22""}, {""place"": ""Clonroche"", ""pickup_time"": ""10:28""}, {""place"": ""Tramore"", ""pickup_time"": ""10:37""}, {""place"": ""The Quays"", ""pickup_time"": ""10:44""}, {""place"": ""Ferrybank"", ""pickup_time"": ""10:54""}, {""place"": ""Waterford Port"", ""pickup_time"": ""11:03""}, {""place"": ""Rathgormack"", ""pickup_time"": ""11:15""}, {""place"": ""Ardmore"", ""pickup_time"": ""11:29""}, {""place"": ""Cappoquin"", ""pickup_time"": ""11:40""}, {""place"": ""Glanworth"", ""pickup_time"": ""11:45""}, {""place"": ""Ballycullane"", ""pickup_time"": ""11:54""}, {""place"": ""Ballytruckle"", ""pickup_time"": ""12:00""}, {""place"": ""Dungarvan"", ""pickup_time"": ""12:07""}, {""place"": ""Newtown"", ""pickup_time"": ""12:17""}, {""place"": ""Ferns"", ""pickup_time"": ""12:22""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""12:36""}, {""place"": ""Rooske"", ""pickup_time"": ""12:41""}, {""place"": ""Waterford City Centre"", ""pickup_time"": ""12:46""}, {""place"": ""Tallow"", ""pickup_time"": ""13:00""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""13:11""}, {""place"": ""Dunmore East"", ""pickup_time"": ""13:18""}]"
188,R063,Route 63,Waterford,Thursday,71,22,"[{""place"": ""Campile"", ""pickup_time"": ""10:15""}, {""place"": ""Ballybricken"", ""pickup_time"": ""10:26""}, {""place"": ""Clonroche"", ""pickup_time"": ""10:33""}, {""place"": ""Tramore"", ""pickup_time"": ""10:44""}, {""place"": ""The Quays"", ""pickup_time"": ""10:53""}, {""place"": ""Ferrybank"", ""pickup_time"": ""10:58""}, {""place"": ""Waterford Port"", ""pickup_time"": ""11:07""}, {""place"": ""Rathgormack"", ""pickup_time"": ""11:22""}, {""place"": ""Ardmore"", ""pickup_time"": ""11:28""}, {""place"": ""Cappoquin"", ""pickup_time"": ""11:33""}, {""place"": ""Glanworth"", ""pickup_time"": ""11:38""}, {""place"": ""Ballycullane"", ""pickup_time"": ""11:48""}, {""place"": ""Ballytruckle"", ""pickup_time"": ""11:53""}, {""place"": ""Dungarvan"", ""pickup_time"": ""12:08""}, {""place"": ""Newtown"", ""pickup_time"": ""12:18""}, {""place"": ""Ferns"", ""pickup_time"": ""12:32""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""12:47""}, {""place"": ""Rooske"", ""pickup_time"": ""12:54""}, {""place"": ""Waterford City Centre"", ""pickup_time"": ""13:02""}, {""place"": ""Tallow"", ""pickup_time"": ""13:17""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""13:22""}, {""place"": ""Dunmore East"", ""pickup_time"": ""13:37""}]"
189,R063,Route 63,Waterford,Friday,60,22,"[{""place"": ""Campile"", ""pickup_time"": ""10:15""}, {""place"": ""Ballybricken"", ""pickup_time"": ""10:20""}, {""place"": ""Clonroche"", ""pickup_time"": ""10:33""}, {""place"": ""Tramore"", ""pickup_time"": ""10:39""}, {""place"": ""The Quays"", ""pickup_time"": ""10:44""}, {""place"": ""Ferrybank"", ""pickup_time"": ""10:52""}, {""place"": ""Waterford Port"", ""pickup_time"": ""11:07""}, {""place"": ""Rathgormack"", ""pickup_time"": ""11:13""}, {""place"": ""Ardmore"", ""pickup_time"": ""11:24""}, {""place"": ""Cappoquin"", ""pickup_time"": ""11:37""}, {""place"": ""Glanworth"", ""pickup_time"": ""11:49""}, {""place"": ""Ballycullane"", ""pickup_time"": ""12:01""}, {""place"": ""Ballytruckle"", ""pickup_time"": ""12:09""}, {""place"": ""Dungarvan"", ""pickup_time"": ""12:17""}, {""place"": ""Newtown"", ""pickup_time"": ""12:24""}, {""place"": ""Ferns"", ""pickup_time"": ""12:29""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""12:37""}, {""place"": ""Rooske"", ""pickup_time"": ""12:48""}, {""place"": ""Waterford City Centre"", ""pickup_time"": ""12:53""}, {""place"": ""Tallow"", ""pickup_time"": ""13:02""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""13:11""}, {""place"": ""Dunmore East"", ""pickup_time"": ""13:16""}]"
190,R064,Route 64,Dublin,Thursday,106,16,"[{""place"": ""Clontarf"", ""pickup_time"": ""07:15""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""07:27""}, {""place"": ""Blackrock"", ""pickup_time"": ""07:42""}, {""place"": ""Temple Bar"", ""pickup_time"": ""07:56""}, {""place"": ""Phibsborough"", ""pickup_time"": ""08:08""}, {""place"": ""Coolock"", ""pickup_time"": ""08:20""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""08:28""}, {""place"": ""Sandyford"", ""pickup_time"": ""08:38""}, {""place"": ""Dublin City Centre"", ""pickup_time"": ""08:43""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""08:56""}, {""place"": ""Finglas"", ""pickup_time"": ""09:06""}, {""place"": ""Ballsbridge"", ""pickup_time"": ""09:16""}, {""place"": ""Donnybrook"", ""pickup_time"": ""09:23""}, {""place"": ""Drumcondra"", ""pickup_time"": ""09:28""}, {""place"": ""Kilmainham"", ""pickup_time"": ""09:33""}, {""place"": ""Raheny"", ""pickup_time"": ""09:48""}]"
191,R064,Route 64,Dublin,Friday,81,16,"[{""place"": ""Clontarf"", ""pickup_time"": ""07:15""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""07:20""}, {""place"": ""Blackrock"", ""pickup_time"": ""07:29""}, {""place"": ""Temple Bar"", ""pickup_time"": ""07:44""}, {""place"": ""Phibsborough"", ""pickup_time"": ""07:53""}, {""place"": ""Coolock"", ""pickup_time"": ""07:59""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""08:12""}, {""place"": ""Sandyford"", ""pickup_time"": ""08:21""}, {""place"": ""Dublin City Centre"", ""pickup_time"": ""08:34""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""08:44""}, {""place"": ""Finglas"", ""pickup_time"": ""08:55""}, {""place"": ""Ballsbridge"", ""pickup_time"": ""09:10""}, {""place"": ""Donnybrook"", ""pickup_time"": ""09:24""}, {""place"": ""Drumcondra"", ""pickup_time"": ""09:31""}, {""place"": ""Kilmainham"", ""pickup_time"": ""09:38""}, {""place"": ""Raheny"", ""pickup_time"": ""09:48""}]"
192,R065,Route 65,Galway,Monday,117,8,"[{""place"": ""Tuam"", ""pickup_time"": ""10:15""}, {""place"": ""Moycullen"", ""pickup_time"": ""10:30""}, {""place"": ""Spiddal"", ""pickup_time"": ""10:39""}, {""place"": ""Aughrim"", ""pickup_time"": ""10:54""}, {""place"": ""Ballybrit"", ""pickup_time"": ""11:09""}, {""place"": ""Salthill"", ""pickup_time"": ""11:24""}, {""place"": ""Roundstone"", ""pickup_time"": ""11:34""}, {""place"": ""Galway City Centre"", ""pickup_time"": ""11:49""}]"
193,R065,Route 65,Galway,Saturday,111,8,"[{""place"": ""Tuam"", ""pickup_time"": ""10:15""}, {""place"": ""Moycullen"", ""pickup_time"": ""10:27""}, {""place"": ""Spiddal"", ""pickup_time"": ""10:38""}, {""place"": ""Aughrim"", ""pickup_time"": ""10:44""}, {""place"": ""Ballybrit"", ""pickup_time"": ""10:51""}, {""place"": ""Salthill"", ""pickup_time"": ""10:56""}, {""place"": ""Roundstone"", ""pickup_time"": ""11:03""}, {""place"": ""Galway City Centre"", ""pickup_time"": ""11:09""}]"
194,R066,Route 66,Mayo,Monday,108,9,"[{""place"": ""Ballyovey"", ""pickup_time"": ""09:15""}, {""place"": ""Westport"", ""pickup_time"": ""09:30""}, {""place"": ""Ballintubber"", ""pickup_time"": ""09:41""}, {""place"": ""Newport"", ""pickup_time"": ""09:56""}, {""place"": ""Lecanvey"", ""pickup_time"": ""10:06""}, {""place"": ""Ballycroy"", ""pickup_time"": ""10:12""}, {""place"": ""Ballyhaunis"", ""pickup_time"": ""10:21""}, {""place"": ""Achill Island"", ""pickup_time"": ""10:27""}, {""place"": ""Ballinrobe"", ""pickup_time"": ""10:40""}]"
